candidate_id,tech,score
3367,Python,1
3372,Python,6
3376,Python,5
3379,Python,4
3392,Python,3
3397,Python,1
3399,Python,6
3401,Python,1
3403,Python,2
3404,Python,2
3408,Python,1
3420,Python,1
3431,Python,7
3436,Python,4
3438,Python,4
3442,Python,1
3444,Python,1
3447,Python,3
3448,Python,7
3449,Python,3
3451,Python,2
3452,Python,7
3459,Python,3
3466,Python,1
3469,Python,2
3471,Python,2
3472,Python,3
3474,Python,3
3476,Python,1
3480,Python,3
3482,Python,3
3486,Python,2
3487,Python,1
3490,Python,3
3494,Python,2
3497,Python,4
3498,Python,4
3499,Python,4
3520,Python,2
3523,Python,1
3534,Python,2
3535,Python,5
3537,Python,7
3539,Python,4
3543,Python,5
3544,Python,6
3546,Python,1
3555,Python,4
3564,Python,3
3565,Python,1
3566,Python,6
3569,Python,1
3584,Python,1
3585,Python,3
3586,Python,2
3593,Python,2
3597,Python,1
3601,Python,4
3607,Python,4
3613,Python,3
3614,Python,4
3619,Python,1
3621,Python,2
3622,Python,2
3623,Python,3
3624,Python,5
3625,Python,2
3629,Python,3
3630,Python,4
3640,Python,4
3644,Python,3
3646,Python,2
3650,Python,4
3651,Python,3
3655,Python,3
3660,Python,6
3662,Python,4
3664,Python,3
3666,Python,4
3670,Python,3
3672,Python,1
3686,Python,4
3689,Python,2
3697,Python,4
3699,Python,4
3700,Python,3
3701,Python,4
3703,Python,4
3706,Python,5
3709,Python,1
3719,Python,1
3721,Python,4
3724,Python,2
3738,Python,3
3739,Python,3
3745,Python,2
3749,Python,1
3754,Python,4
3757,Python,1
3758,Python,2
3759,Python,2
3762,Python,2
3765,Python,2
3775,Python,2
3777,Python,2
3781,Python,2
3785,Python,5
3804,Python,1
3811,Python,3
3815,Python,2
3816,Python,3
3817,Python,2
3820,Python,3
3821,Python,2
3823,Python,2
3829,Python,3
3830,Python,1
3833,Python,4
3834,Python,5
3837,Python,2
3839,Python,3
3844,Python,3
3848,Python,6
3857,Python,3
3864,Python,5
3866,Python,4
3877,Python,5
3878,Python,9
3881,Python,1
3887,Python,2
3895,Python,2
3897,Python,1
3901,Python,1
3909,Python,2
3910,Python,5
3911,Python,8
3915,Python,3
3920,Python,2
3924,Python,2
3932,Python,5
3935,Python,5
3940,Python,3
3953,Python,5
3956,Python,1
3959,Python,2
3960,Python,9
3975,Python,3
3976,Python,1
3982,Python,3
3985,Python,1
3998,Python,2
4002,Python,4
4005,Python,2
4009,Python,1
4010,Python,4
4011,Python,2
4014,Python,1
4016,Python,4
4017,Python,2
4019,Python,3
4020,Python,4
4021,Python,2
4033,Python,2
4037,Python,2
4038,Python,5
4041,Python,7
4047,Python,1
4049,Python,2
4051,Python,3
4061,Python,1
4062,Python,4
4065,Python,2
4072,Python,3
4073,Python,2
4080,Python,4
4081,Python,3
4082,Python,4
4084,Python,1
4085,Python,5
4087,Python,1
4097,Python,1
4104,Python,3
4109,Python,3
4119,Python,3
4125,Python,5
4126,Python,5
4128,Python,5
4130,Python,4
4133,Python,2
4135,Python,6
4144,Python,1
4147,Python,1
4149,Python,1
4150,Python,1
4161,Python,5
4163,Python,3
4164,Python,4
4169,Python,2
4171,Python,3
4174,Python,4
4177,Python,1
4179,Python,5
4181,Python,4
4186,Python,2
4187,Python,5
4190,Python,1
4197,Python,3
4198,Python,1
4200,Python,1
4203,Python,1
4205,Python,2
4206,Python,2
4207,Python,1
4211,Python,7
4212,Python,3
4215,Python,1
4219,Python,3
4230,Python,3
4233,Python,5
4237,Python,2
4241,Python,5
4252,Python,1
4266,Python,2
4278,Python,4
4288,Python,5
4295,Python,4
4302,Python,3
4303,Python,3
4308,Python,2
4316,Python,2
4319,Python,1
4325,Python,3
4326,Python,2
4333,Python,5
4337,Python,4
4338,Python,1
4340,Python,1
4341,Python,2
4342,Python,5
4349,Python,2
4351,Python,5
4354,Python,3
4356,Python,4
4360,Python,1
4362,Python,3
4376,Python,2
4381,Python,1
4382,Python,1
4388,Python,1
4389,Python,3
4393,Python,5
4394,Python,2
4399,Python,3
4400,Python,2
4401,Python,3
4403,Python,3
4404,Python,3
4405,Python,3
4407,Python,5
4409,Python,1
4418,Python,3
4420,Python,2
4421,Python,2
4428,Python,2
4433,Python,6
4436,Python,5
4446,Python,1
4460,Python,6
4463,Python,3
4474,Python,3
4477,Python,3
4478,Python,3
4483,Python,2
4484,Python,5
4488,Python,8
4490,Python,3
4491,Python,5
4496,Python,1
4500,Python,1
4508,Python,2
4511,Python,2
4513,Python,2
4514,Python,2
4517,Python,5
4521,Python,4
4522,Python,2
4524,Python,2
4526,Python,5
4528,Python,7
4529,Python,3
4530,Python,1
4535,Python,4
4536,Python,7
4537,Python,1
4542,Python,5
4547,Python,4
4548,Python,4
4549,Python,1
4552,Python,4
4556,Python,5
4559,Python,3
4561,Python,1
4575,Python,3
4578,Python,3
4579,Python,2
4583,Python,1
4591,Python,4
4602,Python,1
4617,Python,4
4619,Python,3
4621,Python,2
4624,Python,4
4629,Python,2
4634,Python,2
4638,Python,3
4639,Python,5
4641,Python,3
4645,Python,3
4649,Python,3
4650,Python,6
4653,Python,1
4659,Python,3
4661,Python,2
4662,Python,1
4666,Python,1
4669,Python,3
4670,Python,2
4682,Python,3
4684,Python,2
4688,Python,1
4693,Python,1
4694,Python,3
2,C++,2
9,C++,8
16,C++,1
17,C++,4
20,C++,1
26,C++,5
34,C++,4
39,C++,2
52,C++,4
60,C++,6
66,C++,5
67,C++,1
74,C++,3
80,C++,3
82,C++,1
84,C++,5
86,C++,5
87,C++,2
88,C++,6
89,C++,1
90,C++,6
97,C++,2
103,C++,4
113,C++,5
114,C++,1
118,C++,3
120,C++,4
121,C++,8
122,C++,2
124,C++,3
139,C++,2
140,C++,6
147,C++,3
161,C++,4
165,C++,5
172,C++,3
174,C++,1
175,C++,1
178,C++,5
184,C++,3
186,C++,5
189,C++,5
198,C++,3
209,C++,1
214,C++,2
216,C++,4
219,C++,5
221,C++,3
226,C++,4
235,C++,2
237,C++,4
238,C++,2
241,C++,5
242,C++,1
243,C++,1
244,C++,3
246,C++,2
252,C++,5
263,C++,2
264,C++,1
275,C++,2
276,C++,2
381,C++,4
382,C++,4
387,C++,3
389,C++,2
393,C++,5
397,C++,1
410,C++,1
412,C++,3
416,C++,2
434,C++,1
438,C++,2
444,C++,5
446,C++,4
455,C++,6
458,C++,2
459,C++,5
461,C++,1
467,C++,3
470,C++,4
472,C++,1
478,C++,8
486,C++,2
487,C++,1
488,C++,6
489,C++,2
495,C++,1
496,C++,6
500,C++,1
506,C++,6
508,C++,6
511,C++,3
512,C++,1
514,C++,3
516,C++,1
518,C++,5
521,C++,4
523,C++,6
553,C++,3
555,C++,4
559,C++,3
560,C++,4
564,C++,2
572,C++,1
573,C++,1
574,C++,2
575,C++,4
576,C++,1
577,C++,2
581,C++,1
589,C++,5
590,C++,8
591,C++,2
592,C++,4
600,C++,2
601,C++,1
615,C++,3
616,C++,3
622,C++,3
624,C++,3
626,C++,2
632,C++,4
634,C++,1
636,C++,3
638,C++,4
644,C++,3
646,C++,4
652,C++,3
656,C++,3
659,C++,4
663,C++,4
681,C++,3
682,C++,2
683,C++,1
686,C++,4
707,C++,2
712,C++,1
713,C++,3
719,C++,1
720,C++,2
722,C++,2
727,C++,5
729,C++,4
731,C++,6
738,C++,4
740,C++,1
743,C++,6
744,C++,4
745,C++,3
756,C++,1
757,C++,2
758,C++,3
760,C++,4
761,C++,5
763,C++,4
764,C++,2
775,C++,5
777,C++,5
782,C++,2
783,C++,4
787,C++,6
805,C++,1
808,C++,3
809,C++,3
819,C++,1
822,C++,2
823,C++,1
824,C++,4
830,C++,5
831,C++,4
842,C++,1
848,C++,4
856,C++,3
858,C++,3
866,C++,3
867,C++,1
879,C++,1
882,C++,5
887,C++,3
894,C++,2
897,C++,3
905,C++,1
913,C++,2
918,C++,1
924,C++,6
925,C++,2
929,C++,1
937,C++,1
940,C++,3
943,C++,2
945,C++,1
954,C++,4
959,C++,2
966,C++,1
983,C++,1
987,C++,2
990,C++,1
996,C++,2
999,C++,8
1006,C++,3
1008,C++,5
1009,C++,4
1013,C++,2
1015,C++,5
1018,C++,4
1020,C++,1
1027,C++,1
1029,C++,2
1032,C++,1
1041,C++,2
1043,C++,4
1047,C++,4
1048,C++,3
1052,C++,1
1053,C++,2
1059,C++,6
1060,C++,3
1064,C++,1
1067,C++,5
1079,C++,2
1097,C++,1
1101,C++,3
1104,C++,3
1106,C++,1
1110,C++,6
1112,C++,2
1113,C++,3
1134,C++,5
1135,C++,4
1136,C++,2
1141,C++,2
1163,C++,5
1164,C++,3
1168,C++,5
1169,C++,2
1171,C++,3
1173,C++,1
1175,C++,1
1181,C++,2
1182,C++,1
1193,C++,2
1194,C++,1
1196,C++,4
1199,C++,5
1201,C++,3
1206,C++,2
1208,C++,2
1211,C++,5
1214,C++,2
1221,C++,6
1231,C++,5
1232,C++,3
1239,C++,5
1241,C++,3
1249,C++,2
1252,C++,4
1253,C++,3
1255,C++,2
1261,C++,1
1264,C++,1
1266,C++,5
1269,C++,1
1279,C++,2
1281,C++,2
1287,C++,2
1291,C++,2
1293,C++,2
1294,C++,1
1302,C++,6
1307,C++,1
1311,C++,3
1319,C++,3
1320,C++,4
1333,C++,2
1334,C++,3
1336,C++,1
1338,C++,2
1342,C++,6
1346,C++,5
1348,C++,2
1355,C++,2
1359,C++,1
1375,C++,6
1376,C++,2
1378,C++,5
1379,C++,5
1384,C++,7
1387,C++,3
1429,C++,4
1438,C++,3
1441,C++,4
1451,C++,7
1458,C++,2
1465,C++,2
1466,C++,6
1471,C++,1
1475,C++,2
1478,C++,3
1479,C++,1
1480,C++,1
1487,C++,2
1489,C++,3
1490,C++,2
1496,C++,4
1497,C++,1
1505,C++,2
1509,C++,1
1512,C++,1
1519,C++,6
1527,C++,6
1530,C++,2
1534,C++,1
1536,C++,5
1537,C++,6
1538,C++,4
1540,C++,2
1547,C++,6
1558,C++,2
1565,C++,1
1566,C++,2
1567,C++,5
1571,C++,3
1577,C++,1
1578,C++,4
1579,C++,3
1580,C++,2
1584,C++,4
1586,C++,5
1591,C++,4
1601,C++,2
1612,C++,2
1613,C++,7
1622,C++,4
1626,C++,7
1630,C++,1
1634,C++,1
1639,C++,4
1640,C++,5
1641,C++,3
1642,C++,4
1645,C++,1
1650,C++,2
1654,C++,1
1657,C++,4
1658,C++,3
1660,C++,1
1664,C++,3
1673,C++,2
1674,C++,2
1676,C++,1
1677,C++,1
1679,C++,5
1680,C++,5
1687,C++,4
1695,C++,1
1696,C++,2
1705,C++,2
1708,C++,4
1719,C++,6
1720,C++,1
1724,C++,1
1729,C++,1
1735,C++,3
1736,C++,5
1738,C++,2
1740,C++,4
1742,C++,6
1743,C++,4
1754,C++,3
1764,C++,3
1765,C++,3
1770,C++,2
1771,C++,5
1776,C++,1
1778,C++,2
1782,C++,3
1783,C++,4
1785,C++,3
1786,C++,1
1790,C++,2
1792,C++,3
1793,C++,4
1794,C++,3
1795,C++,1
1798,C++,5
1806,C++,9
1808,C++,4
1809,C++,2
1818,C++,6
1820,C++,5
1826,C++,3
1835,C++,3
1839,C++,3
1841,C++,5
1847,C++,4
1848,C++,5
1850,C++,7
1852,C++,4
1858,C++,5
1865,C++,2
1866,C++,8
1871,C++,6
1875,C++,9
1877,C++,2
1883,C++,3
1890,C++,2
1895,C++,2
1900,C++,3
1903,C++,2
1906,C++,2
1911,C++,3
1923,C++,5
1928,C++,4
1929,C++,2
1935,C++,4
1941,C++,5
1944,C++,1
1947,C++,1
1948,C++,2
1949,C++,4
1954,C++,3
1956,C++,3
1961,C++,1
1964,C++,2
1967,C++,1
1980,C++,5
1983,C++,6
1984,C++,5
1991,C++,1
2009,C++,2
2011,C++,1
2015,C++,4
2019,C++,4
2022,C++,1
2029,C++,7
2031,C++,2
2032,C++,2
2037,C++,2
2038,C++,6
2046,C++,4
2055,C++,4
2056,C++,3
2061,C++,5
2065,C++,4
2066,C++,5
2077,C++,2
2079,C++,4
2082,C++,3
2085,C++,3
2092,C++,5
2101,C++,1
2102,C++,3
2108,C++,4
2116,C++,3
2125,C++,4
2126,C++,1
2128,C++,3
2131,C++,1
2139,C++,4
2140,C++,2
2150,C++,2
2151,C++,3
2154,C++,2
2156,C++,2
2158,C++,3
2168,C++,6
2172,C++,3
2175,C++,1
2178,C++,4
2187,C++,2
2190,C++,4
2191,C++,3
2193,C++,1
2195,C++,4
2207,C++,4
2209,C++,4
2215,C++,6
2220,C++,3
2221,C++,4
2222,C++,4
2224,C++,3
2226,C++,1
2232,C++,7
2236,C++,4
2237,C++,5
2238,C++,1
2239,C++,1
2246,C++,1
2248,C++,2
2259,C++,6
2262,C++,2
2270,C++,3
2273,C++,2
2282,C++,2
2284,C++,3
2287,C++,1
2289,C++,5
2291,C++,3
2299,C++,3
2308,C++,4
2312,C++,6
2314,C++,2
2317,C++,5
2324,C++,6
2326,C++,3
2334,C++,1
2340,C++,5
2344,C++,5
2353,C++,2
2361,C++,3
2365,C++,3
2366,C++,1
2367,C++,3
2375,C++,5
2376,C++,2
2381,C++,3
2385,C++,2
2392,C++,2
2395,C++,1
2396,C++,3
2397,C++,2
2400,C++,3
2402,C++,1
2409,C++,1
2410,C++,5
2425,C++,4
2426,C++,2
2427,C++,7
2431,C++,7
2432,C++,1
2434,C++,4
2435,C++,6
2437,C++,2
2438,C++,4
2449,C++,4
2451,C++,1
2452,C++,3
2480,C++,4
2486,C++,4
2495,C++,6
2497,C++,3
2502,C++,4
2504,C++,3
2514,C++,7
2515,C++,4
2518,C++,4
2523,C++,6
2525,C++,4
2530,C++,3
2531,C++,3
2532,C++,1
2534,C++,1
2539,C++,5
2540,C++,4
2544,C++,3
2545,C++,6
2550,C++,5
2552,C++,2
2555,C++,1
2561,C++,4
2569,C++,2
2572,C++,2
2586,C++,1
2587,C++,4
2590,C++,1
2595,C++,1
2597,C++,3
2600,C++,1
2601,C++,4
2602,C++,2
2606,C++,1
2611,C++,4
2612,C++,5
2615,C++,2
2618,C++,4
2625,C++,3
2632,C++,1
2633,C++,2
2638,C++,3
2640,C++,4
2646,C++,3
2649,C++,1
2651,C++,3
2654,C++,2
2659,C++,2
2660,C++,3
2664,C++,3
2668,C++,3
2672,C++,1
2679,C++,1
2685,C++,4
2687,C++,5
2690,C++,4
2693,C++,3
2695,C++,3
2701,C++,3
2702,C++,2
2705,C++,4
2711,C++,2
2713,C++,4
2724,C++,2
2725,C++,5
2729,C++,2
2738,C++,2
2739,C++,7
2742,C++,2
2743,C++,1
2745,C++,2
2748,C++,3
2749,C++,3
2752,C++,4
2755,C++,2
2763,C++,2
2766,C++,2
2775,C++,2
2776,C++,1
2778,C++,1
2780,C++,3
2786,C++,1
2789,C++,1
2790,C++,1
2792,C++,1
2794,C++,1
2801,C++,3
2803,C++,4
2804,C++,5
2807,C++,3
2810,C++,1
2824,C++,1
2825,C++,4
2828,C++,2
2829,C++,4
2837,C++,2
2842,C++,1
2847,C++,1
2849,C++,2
2851,C++,6
2861,C++,4
2863,C++,2
2870,C++,3
2871,C++,3
2873,C++,2
2875,C++,4
2878,C++,1
2881,C++,2
2884,C++,6
2885,C++,1
2900,C++,2
2901,C++,2
2907,C++,1
2913,C++,3
2915,C++,7
2919,C++,2
2920,C++,3
2927,C++,5
2930,C++,3
2935,C++,1
2939,C++,2
2951,C++,2
2953,C++,5
2954,C++,2
2955,C++,3
2959,C++,1
2960,C++,4
2967,C++,4
2975,C++,6
2977,C++,2
2985,C++,4
2989,C++,2
2991,C++,2
2992,C++,2
2993,C++,3
2994,C++,1
3005,C++,4
3017,C++,3
3024,C++,2
3025,C++,1
3031,C++,1
3039,C++,1
3043,C++,5
3044,C++,1
3051,C++,4
3054,C++,5
3055,C++,1
3067,C++,3
3068,C++,4
3071,C++,1
3073,C++,3
3075,C++,2
3076,C++,2
3078,C++,1
3085,C++,2
3087,C++,2
3093,C++,2
3099,C++,1
3102,C++,3
3113,C++,5
3114,C++,6
3117,C++,8
3118,C++,4
3128,C++,3
3134,C++,5
3145,C++,1
3147,C++,4
3149,C++,1
3153,C++,3
3158,C++,4
3160,C++,4
3161,C++,1
3163,C++,4
3171,C++,5
3174,C++,6
3177,C++,1
3183,C++,2
3184,C++,3
3186,C++,2
3200,C++,2
3201,C++,1
3204,C++,4
3221,C++,1
3231,C++,3
3232,C++,4
3233,C++,3
3240,C++,6
3246,C++,5
3252,C++,4
3258,C++,3
3266,C++,4
3268,C++,3
3271,C++,4
3274,C++,2
3277,C++,3
3281,C++,1
3282,C++,4
3286,C++,3
3288,C++,3
3294,C++,3
3298,C++,4
3304,C++,2
3310,C++,3
3314,C++,5
3323,C++,6
3325,C++,5
3326,C++,1
3328,C++,5
3331,C++,4
3335,C++,5
3340,C++,2
3342,C++,3
3343,C++,3
3348,C++,1
3351,C++,1
3352,C++,3
3361,C++,1
3366,C++,2
3373,C++,2
3375,C++,3
3376,C++,2
3385,C++,2
3388,C++,3
3394,C++,2
3395,C++,1
3396,C++,5
3400,C++,2
3402,C++,4
3404,C++,4
3411,C++,1
3412,C++,5
3414,C++,1
3415,C++,7
3422,C++,1
3439,C++,1
3444,C++,4
3448,C++,3
3451,C++,6
3455,C++,2
3456,C++,3
3459,C++,2
3462,C++,2
3463,C++,1
3466,C++,7
3469,C++,5
3473,C++,2
3476,C++,1
3478,C++,4
3481,C++,2
3482,C++,2
3484,C++,3
3486,C++,1
3499,C++,3
3501,C++,1
3502,C++,5
3511,C++,5
3517,C++,1
3520,C++,4
3524,C++,5
3535,C++,2
3539,C++,1
3547,C++,2
3551,C++,1
3552,C++,2
3555,C++,3
3565,C++,1
3566,C++,3
3578,C++,1
3579,C++,1
3584,C++,5
3586,C++,3
3594,C++,3
3598,C++,1
3601,C++,2
3605,C++,1
3609,C++,3
3611,C++,3
3630,C++,4
3640,C++,2
3642,C++,1
3646,C++,4
3655,C++,3
3660,C++,3
3662,C++,6
3665,C++,6
3666,C++,6
3667,C++,4
3669,C++,3
3675,C++,2
3679,C++,7
3683,C++,2
3686,C++,1
3695,C++,5
3696,C++,2
3706,C++,3
3710,C++,2
3713,C++,3
3721,C++,2
3722,C++,2
3723,C++,1
3738,C++,2
3750,C++,2
3753,C++,1
3761,C++,5
3767,C++,2
3777,C++,3
3778,C++,3
3784,C++,1
3786,C++,6
3794,C++,1
3795,C++,3
3796,C++,4
3799,C++,2
3803,C++,5
3811,C++,4
3820,C++,5
3827,C++,4
3830,C++,1
3842,C++,5
3847,C++,5
3849,C++,2
3850,C++,4
3855,C++,3
3859,C++,3
3863,C++,2
3865,C++,1
3866,C++,2
3868,C++,2
3871,C++,8
3877,C++,4
3878,C++,3
3891,C++,4
3898,C++,3
3902,C++,4
3903,C++,1
3906,C++,5
3909,C++,5
3910,C++,1
3923,C++,3
3933,C++,4
3935,C++,4
3939,C++,1
3940,C++,3
3967,C++,3
3969,C++,1
3976,C++,1
3977,C++,2
3980,C++,1
3986,C++,2
3989,C++,4
3994,C++,2
3997,C++,3
4000,C++,6
4001,C++,3
4004,C++,1
4005,C++,5
4006,C++,3
4010,C++,4
4014,C++,3
4026,C++,1
4033,C++,1
4034,C++,1
4043,C++,1
4047,C++,1
4050,C++,2
4054,C++,4
4056,C++,2
4065,C++,4
4072,C++,2
4076,C++,5
4079,C++,3
4086,C++,3
4087,C++,4
4092,C++,3
4097,C++,4
4106,C++,1
4107,C++,4
4109,C++,1
4111,C++,5
4115,C++,1
4118,C++,1
4120,C++,2
4124,C++,3
4125,C++,1
4139,C++,5
4140,C++,5
4144,C++,4
4145,C++,2
4147,C++,4
4149,C++,3
4150,C++,1
4153,C++,2
4156,C++,5
4157,C++,7
4161,C++,1
4166,C++,2
4167,C++,4
4175,C++,1
4177,C++,2
4179,C++,2
4189,C++,2
4190,C++,2
4197,C++,2
4198,C++,2
4202,C++,4
4203,C++,6
4210,C++,3
4211,C++,2
4215,C++,3
4223,C++,5
4225,C++,5
4226,C++,3
4239,C++,1
4241,C++,2
4245,C++,5
4246,C++,5
4262,C++,4
4268,C++,1
4271,C++,4
4275,C++,2
4281,C++,1
4293,C++,1
4300,C++,4
4314,C++,5
4319,C++,2
4321,C++,7
4325,C++,2
4337,C++,1
4344,C++,3
4347,C++,4
4349,C++,5
4353,C++,1
4360,C++,6
4362,C++,4
4365,C++,6
4371,C++,6
4380,C++,6
4381,C++,2
4382,C++,4
4389,C++,5
4399,C++,1
4402,C++,1
4403,C++,4
4406,C++,1
4409,C++,4
4411,C++,3
4415,C++,3
4423,C++,1
4428,C++,6
4433,C++,2
4435,C++,1
4440,C++,5
4446,C++,2
4451,C++,4
4454,C++,2
4455,C++,5
4460,C++,2
4462,C++,1
4468,C++,4
4478,C++,4
4480,C++,2
4485,C++,4
4487,C++,1
4494,C++,2
4496,C++,1
4499,C++,2
4501,C++,4
4502,C++,1
4507,C++,3
4513,C++,5
4515,C++,5
4518,C++,3
4522,C++,2
4524,C++,6
4529,C++,4
4530,C++,1
4540,C++,4
4542,C++,1
4549,C++,6
4552,C++,1
4557,C++,2
4559,C++,2
4561,C++,5
4564,C++,2
4567,C++,2
4578,C++,4
4579,C++,2
4581,C++,4
4591,C++,1
4592,C++,4
4593,C++,3
4597,C++,2
4601,C++,3
4602,C++,9
4614,C++,2
4619,C++,1
4622,C++,1
4625,C++,1
4628,C++,3
4652,C++,2
4653,C++,1
4658,C++,2
4659,C++,3
4662,C++,3
4676,C++,6
4678,C++,3
4688,C++,4
4693,C++,2
4695,C++,2
3,Ruby,3
9,Ruby,2
14,Ruby,4
16,Ruby,4
18,Ruby,2
19,Ruby,2
21,Ruby,4
26,Ruby,5
34,Ruby,2
35,Ruby,3
42,Ruby,4
43,Ruby,1
47,Ruby,4
56,Ruby,3
59,Ruby,2
60,Ruby,4
67,Ruby,3
68,Ruby,3
71,Ruby,8
76,Ruby,3
80,Ruby,7
83,Ruby,2
87,Ruby,1
90,Ruby,5
92,Ruby,3
93,Ruby,2
99,Ruby,4
110,Ruby,1
111,Ruby,2
113,Ruby,4
114,Ruby,4
116,Ruby,1
130,Ruby,4
131,Ruby,2
135,Ruby,4
136,Ruby,3
139,Ruby,1
140,Ruby,2
141,Ruby,2
149,Ruby,1
155,Ruby,3
184,Ruby,2
186,Ruby,6
190,Ruby,2
191,Ruby,1
198,Ruby,5
209,Ruby,1
211,Ruby,6
214,Ruby,1
215,Ruby,1
216,Ruby,2
219,Ruby,6
224,Ruby,1
227,Ruby,1
230,Ruby,1
234,Ruby,2
235,Ruby,4
244,Ruby,2
252,Ruby,1
263,Ruby,3
264,Ruby,5
266,Ruby,7
270,Ruby,3
382,Ruby,4
387,Ruby,1
390,Ruby,2
391,Ruby,2
396,Ruby,4
397,Ruby,5
403,Ruby,3
407,Ruby,4
412,Ruby,2
416,Ruby,6
423,Ruby,2
425,Ruby,3
433,Ruby,4
437,Ruby,1
438,Ruby,6
442,Ruby,2
452,Ruby,5
453,Ruby,1
455,Ruby,4
458,Ruby,1
465,Ruby,5
467,Ruby,4
473,Ruby,2
481,Ruby,2
484,Ruby,1
488,Ruby,2
489,Ruby,7
491,Ruby,7
494,Ruby,4
500,Ruby,4
505,Ruby,2
508,Ruby,5
512,Ruby,2
516,Ruby,4
518,Ruby,2
520,Ruby,4
522,Ruby,5
531,Ruby,3
533,Ruby,6
538,Ruby,3
539,Ruby,2
542,Ruby,3
550,Ruby,4
551,Ruby,3
553,Ruby,2
561,Ruby,4
564,Ruby,4
571,Ruby,4
576,Ruby,3
577,Ruby,1
579,Ruby,1
582,Ruby,2
592,Ruby,2
593,Ruby,7
603,Ruby,2
605,Ruby,2
606,Ruby,2
615,Ruby,3
622,Ruby,3
626,Ruby,2
628,Ruby,3
634,Ruby,5
636,Ruby,3
638,Ruby,1
644,Ruby,2
652,Ruby,3
658,Ruby,1
671,Ruby,2
672,Ruby,4
676,Ruby,1
680,Ruby,3
686,Ruby,7
700,Ruby,4
703,Ruby,3
718,Ruby,3
719,Ruby,5
727,Ruby,1
730,Ruby,1
732,Ruby,5
734,Ruby,3
738,Ruby,2
740,Ruby,6
743,Ruby,6
744,Ruby,5
751,Ruby,3
753,Ruby,4
763,Ruby,5
771,Ruby,2
772,Ruby,5
775,Ruby,2
782,Ruby,2
783,Ruby,4
787,Ruby,2
788,Ruby,3
800,Ruby,4
802,Ruby,1
803,Ruby,1
809,Ruby,1
819,Ruby,3
822,Ruby,5
823,Ruby,1
824,Ruby,1
830,Ruby,1
831,Ruby,3
836,Ruby,5
838,Ruby,5
840,Ruby,4
842,Ruby,2
844,Ruby,2
845,Ruby,3
848,Ruby,1
858,Ruby,4
866,Ruby,1
867,Ruby,3
868,Ruby,2
869,Ruby,1
870,Ruby,4
873,Ruby,3
875,Ruby,3
880,Ruby,5
885,Ruby,2
892,Ruby,4
896,Ruby,1
905,Ruby,7
911,Ruby,2
920,Ruby,5
922,Ruby,2
923,Ruby,4
931,Ruby,3
939,Ruby,3
945,Ruby,4
956,Ruby,3
958,Ruby,3
962,Ruby,2
963,Ruby,1
966,Ruby,3
969,Ruby,3
970,Ruby,1
973,Ruby,1
979,Ruby,5
980,Ruby,2
983,Ruby,3
989,Ruby,5
990,Ruby,4
993,Ruby,2
996,Ruby,6
997,Ruby,1
1000,Ruby,3
1007,Ruby,2
1008,Ruby,2
1019,Ruby,3
1022,Ruby,9
1027,Ruby,4
1030,Ruby,4
1032,Ruby,2
1033,Ruby,7
1041,Ruby,5
1047,Ruby,6
1050,Ruby,6
1055,Ruby,1
1076,Ruby,4
1080,Ruby,3
1087,Ruby,3
1091,Ruby,1
1097,Ruby,3
1098,Ruby,2
1104,Ruby,1
1109,Ruby,5
1114,Ruby,2
1120,Ruby,2
1124,Ruby,4
1127,Ruby,5
1133,Ruby,3
1138,Ruby,1
1141,Ruby,3
1149,Ruby,2
1155,Ruby,3
1157,Ruby,2
1158,Ruby,4
1161,Ruby,4
1166,Ruby,2
1167,Ruby,4
1168,Ruby,2
1169,Ruby,3
1172,Ruby,4
1175,Ruby,1
1181,Ruby,2
1182,Ruby,1
1183,Ruby,3
1191,Ruby,4
1193,Ruby,2
1194,Ruby,3
1196,Ruby,1
1197,Ruby,2
1205,Ruby,1
1207,Ruby,3
1211,Ruby,2
1214,Ruby,3
1218,Ruby,1
1221,Ruby,1
1229,Ruby,3
1230,Ruby,3
1231,Ruby,8
1232,Ruby,3
1236,Ruby,4
1252,Ruby,3
1255,Ruby,1
1259,Ruby,4
1260,Ruby,5
1267,Ruby,3
1269,Ruby,6
1273,Ruby,3
1275,Ruby,5
1277,Ruby,3
1286,Ruby,1
1291,Ruby,4
1301,Ruby,2
1305,Ruby,1
1307,Ruby,2
1310,Ruby,3
1311,Ruby,2
1312,Ruby,2
1315,Ruby,5
1319,Ruby,1
1326,Ruby,4
1331,Ruby,1
1332,Ruby,1
1345,Ruby,3
1349,Ruby,1
1350,Ruby,3
1351,Ruby,4
1352,Ruby,7
1363,Ruby,3
1364,Ruby,2
1370,Ruby,6
1371,Ruby,4
1373,Ruby,1
1376,Ruby,1
1377,Ruby,2
1379,Ruby,2
1384,Ruby,4
1386,Ruby,3
1396,Ruby,2
1401,Ruby,3
1404,Ruby,2
1411,Ruby,2
1412,Ruby,1
1424,Ruby,3
1429,Ruby,1
1430,Ruby,6
1432,Ruby,2
1435,Ruby,1
1439,Ruby,1
1443,Ruby,3
1444,Ruby,1
1458,Ruby,5
1462,Ruby,3
1472,Ruby,5
1477,Ruby,2
1479,Ruby,4
1481,Ruby,1
1485,Ruby,2
1493,Ruby,3
1497,Ruby,3
1499,Ruby,6
1507,Ruby,4
1511,Ruby,4
1512,Ruby,1
1519,Ruby,12
1520,Ruby,7
1523,Ruby,5
1525,Ruby,3
1527,Ruby,2
